Date; Target(°C); Sensor(°C)
Jul 11 2025 12:04:10 PM; 30,188; 27,374
Jul 11 2025 12:04:10 PM; 30,188; 27,374
Jul 11 2025 12:04:11 PM; 30,186; 27,374
Jul 11 2025 12:04:11 PM; 30,186; 27,374
Jul 11 2025 12:04:12 PM; 30,197; 27,375
Jul 11 2025 12:04:12 PM; 30,197; 27,375
Jul 11 2025 12:04:13 PM; 30,246; 27,375
Jul 11 2025 12:04:13 PM; 30,246; 27,375
Jul 11 2025 12:04:14 PM; 30,357; 27,375
Jul 11 2025 12:04:14 PM; 30,357; 27,375
Jul 11 2025 12:04:15 PM; 30,232; 27,375
Jul 11 2025 12:04:15 PM; 30,232; 27,375
Jul 11 2025 12:04:16 PM; 30,4; 27,375
Jul 11 2025 12:04:16 PM; 30,4; 27,375
Jul 11 2025 12:04:17 PM; 30,211; 27,375
Jul 11 2025 12:04:17 PM; 30,211; 27,375
Jul 11 2025 12:04:18 PM; 30,021; 27,376
Jul 11 2025 12:04:18 PM; 30,021; 27,376
Jul 11 2025 12:04:19 PM; 30,095; 27,376
Jul 11 2025 12:04:19 PM; 30,095; 27,376
Jul 11 2025 12:04:20 PM; 30,049; 27,376
Jul 11 2025 12:04:20 PM; 30,049; 27,376
Jul 11 2025 12:04:21 PM; 30,066; 27,376
Jul 11 2025 12:04:21 PM; 30,066; 27,376
Jul 11 2025 12:04:22 PM; 30,042; 27,377
Jul 11 2025 12:04:22 PM; 30,042; 27,377
Jul 11 2025 12:04:23 PM; 29,931; 27,378
Jul 11 2025 12:04:23 PM; 29,931; 27,378
Jul 11 2025 12:04:24 PM; 29,893; 27,378
Jul 11 2025 12:04:24 PM; 29,893; 27,378
Jul 11 2025 12:04:25 PM; 29,858; 27,379
Jul 11 2025 12:04:25 PM; 29,858; 27,379
Jul 11 2025 12:04:26 PM; 29,959; 27,379
Jul 11 2025 12:04:26 PM; 29,959; 27,379
Jul 11 2025 12:04:27 PM; 29,952; 27,38
Jul 11 2025 12:04:27 PM; 29,952; 27,38
Jul 11 2025 12:04:28 PM; 30,021; 27,381
Jul 11 2025 12:04:28 PM; 30,021; 27,381
Jul 11 2025 12:04:29 PM; 30,019; 27,382
Jul 11 2025 12:04:29 PM; 30,019; 27,382
Jul 11 2025 12:04:30 PM; 30,191; 27,382
Jul 11 2025 12:04:30 PM; 30,191; 27,382
Jul 11 2025 12:04:31 PM; 30,145; 27,382
Jul 11 2025 12:04:31 PM; 30,145; 27,382
Jul 11 2025 12:04:32 PM; 30,528; 27,383
Jul 11 2025 12:04:32 PM; 30,528; 27,383
Jul 11 2025 12:04:33 PM; 30,599; 27,384
Jul 11 2025 12:04:33 PM; 30,599; 27,384
Jul 11 2025 12:04:34 PM; 30,616; 27,384
Jul 11 2025 12:04:34 PM; 30,616; 27,384
Jul 11 2025 12:04:35 PM; 30,535; 27,385
Jul 11 2025 12:04:35 PM; 30,535; 27,385
Jul 11 2025 12:04:36 PM; 30,403; 27,386
Jul 11 2025 12:04:36 PM; 30,403; 27,386
Jul 11 2025 12:04:37 PM; 30,32; 27,387
Jul 11 2025 12:04:37 PM; 30,32; 27,387
Jul 11 2025 12:04:38 PM; 30,37; 27,388
Jul 11 2025 12:04:38 PM; 30,37; 27,388
Jul 11 2025 12:04:39 PM; 30,265; 27,389
Jul 11 2025 12:04:39 PM; 30,265; 27,389
Jul 11 2025 12:04:40 PM; 30,369; 27,39
Jul 11 2025 12:04:40 PM; 30,369; 27,39
Jul 11 2025 12:04:41 PM; 30,486; 27,39
Jul 11 2025 12:04:41 PM; 30,486; 27,39
Jul 11 2025 12:04:42 PM; 30,354; 27,391
Jul 11 2025 12:04:42 PM; 30,354; 27,391
Jul 11 2025 12:04:43 PM; 30,634; 27,392
Jul 11 2025 12:04:43 PM; 30,634; 27,392
Jul 11 2025 12:04:44 PM; 30,305; 27,393
Jul 11 2025 12:04:44 PM; 30,305; 27,393
Jul 11 2025 12:04:45 PM; 30,36; 27,394
Jul 11 2025 12:04:45 PM; 30,36; 27,394
Jul 11 2025 12:04:46 PM; 30,48; 27,395
Jul 11 2025 12:04:46 PM; 30,48; 27,395
Jul 11 2025 12:04:47 PM; 30,322; 27,397
Jul 11 2025 12:04:47 PM; 30,322; 27,397
Jul 11 2025 12:04:48 PM; 30,323; 27,398
Jul 11 2025 12:04:48 PM; 30,323; 27,398
Jul 11 2025 12:04:49 PM; 30,352; 27,4
Jul 11 2025 12:04:49 PM; 30,352; 27,4
Jul 11 2025 12:04:50 PM; 30,437; 27,401
Jul 11 2025 12:04:50 PM; 30,437; 27,401
Jul 11 2025 12:04:51 PM; 30,481; 27,402
Jul 11 2025 12:04:51 PM; 30,481; 27,402
Jul 11 2025 12:04:52 PM; 30,585; 27,402
Jul 11 2025 12:04:52 PM; 30,585; 27,402
Jul 11 2025 12:04:53 PM; 30,442; 27,403
Jul 11 2025 12:04:53 PM; 30,442; 27,403
Jul 11 2025 12:04:54 PM; 30,289; 27,404
Jul 11 2025 12:04:54 PM; 30,289; 27,404
Jul 11 2025 12:04:55 PM; 30,338; 27,405
Jul 11 2025 12:04:55 PM; 30,338; 27,405
Jul 11 2025 12:04:56 PM; 30,372; 27,406
Jul 11 2025 12:04:56 PM; 30,372; 27,406
Jul 11 2025 12:04:57 PM; 30,438; 27,408
Jul 11 2025 12:04:57 PM; 30,438; 27,408
Jul 11 2025 12:04:58 PM; 30,559; 27,409
Jul 11 2025 12:04:58 PM; 30,559; 27,409
Jul 11 2025 12:04:59 PM; 30,297; 27,41
Jul 11 2025 12:04:59 PM; 30,297; 27,41
Jul 11 2025 12:05:00 PM; 30,377; 27,411
Jul 11 2025 12:05:00 PM; 30,377; 27,411
Jul 11 2025 12:05:01 PM; 30,364; 27,412
Jul 11 2025 12:05:01 PM; 30,364; 27,412
Jul 11 2025 12:05:02 PM; 30,355; 27,413
Jul 11 2025 12:05:02 PM; 30,355; 27,413
Jul 11 2025 12:05:03 PM; 30,394; 27,414
Jul 11 2025 12:05:03 PM; 30,394; 27,414
Jul 11 2025 12:05:04 PM; 30,333; 27,416
Jul 11 2025 12:05:04 PM; 30,333; 27,416
Jul 11 2025 12:05:05 PM; 30,388; 27,417
Jul 11 2025 12:05:05 PM; 30,388; 27,417
Jul 11 2025 12:05:06 PM; 30,368; 27,418
Jul 11 2025 12:05:06 PM; 30,368; 27,418
Jul 11 2025 12:05:07 PM; 30,331; 27,419
Jul 11 2025 12:05:07 PM; 30,331; 27,419
Jul 11 2025 12:05:08 PM; 30,273; 27,421
Jul 11 2025 12:05:08 PM; 30,273; 27,421
Jul 11 2025 12:05:09 PM; 30,271; 27,422
Jul 11 2025 12:05:09 PM; 30,271; 27,422
Jul 11 2025 12:05:10 PM; 30,313; 27,424
Jul 11 2025 12:05:10 PM; 30,313; 27,424
Jul 11 2025 12:05:11 PM; 30,396; 27,425
Jul 11 2025 12:05:11 PM; 30,396; 27,425
Jul 11 2025 12:05:12 PM; 30,042; 27,426
Jul 11 2025 12:05:12 PM; 30,042; 27,426
Jul 11 2025 12:05:13 PM; 29,615; 27,427
Jul 11 2025 12:05:13 PM; 29,615; 27,427
Jul 11 2025 12:05:14 PM; 29,665; 27,429
Jul 11 2025 12:05:14 PM; 29,665; 27,429
Jul 11 2025 12:05:15 PM; 29,436; 27,43
Jul 11 2025 12:05:15 PM; 29,436; 27,43
Jul 11 2025 12:05:16 PM; 29,438; 27,431
Jul 11 2025 12:05:16 PM; 29,438; 27,431
Jul 11 2025 12:05:17 PM; 29,636; 27,432
Jul 11 2025 12:05:17 PM; 29,636; 27,432
Jul 11 2025 12:05:18 PM; 29,67; 27,434
Jul 11 2025 12:05:18 PM; 29,67; 27,434
Jul 11 2025 12:05:19 PM; 29,652; 27,434
Jul 11 2025 12:05:19 PM; 29,652; 27,434
Jul 11 2025 12:05:20 PM; 29,716; 27,436
Jul 11 2025 12:05:20 PM; 29,716; 27,436
Jul 11 2025 12:05:21 PM; 29,688; 27,438
Jul 11 2025 12:05:21 PM; 29,688; 27,438
Jul 11 2025 12:05:22 PM; 30,158; 27,439
Jul 11 2025 12:05:22 PM; 30,158; 27,439
Jul 11 2025 12:05:23 PM; 29,59; 27,44
Jul 11 2025 12:05:23 PM; 29,59; 27,44
Jul 11 2025 12:05:24 PM; 29,575; 27,442
Jul 11 2025 12:05:24 PM; 29,575; 27,442
Jul 11 2025 12:05:25 PM; 29,71; 27,444
Jul 11 2025 12:05:25 PM; 29,71; 27,444
Jul 11 2025 12:05:26 PM; 29,682; 27,446
Jul 11 2025 12:05:26 PM; 29,682; 27,446
Jul 11 2025 12:05:27 PM; 29,566; 27,447
Jul 11 2025 12:05:27 PM; 29,566; 27,447
Jul 11 2025 12:05:28 PM; 29,522; 27,449
Jul 11 2025 12:05:28 PM; 29,522; 27,449
Jul 11 2025 12:05:29 PM; 29,742; 27,451
Jul 11 2025 12:05:29 PM; 29,742; 27,451
Jul 11 2025 12:05:30 PM; 29,61; 27,453
Jul 11 2025 12:05:30 PM; 29,61; 27,453
Jul 11 2025 12:05:31 PM; 29,557; 27,455
Jul 11 2025 12:05:31 PM; 29,557; 27,455
Jul 11 2025 12:05:32 PM; 29,558; 27,456
Jul 11 2025 12:05:32 PM; 29,558; 27,456
Jul 11 2025 12:05:33 PM; 29,511; 27,458
Jul 11 2025 12:05:33 PM; 29,511; 27,458
Jul 11 2025 12:05:34 PM; 30,282; 27,46
Jul 11 2025 12:05:34 PM; 30,282; 27,46
Jul 11 2025 12:05:35 PM; 30,606; 27,461
Jul 11 2025 12:05:35 PM; 30,606; 27,461
Jul 11 2025 12:05:36 PM; 29,697; 27,463
Jul 11 2025 12:05:36 PM; 29,697; 27,463
Jul 11 2025 12:05:37 PM; 29,606; 27,465
Jul 11 2025 12:05:37 PM; 29,606; 27,465
Jul 11 2025 12:05:38 PM; 29,588; 27,467
Jul 11 2025 12:05:38 PM; 29,588; 27,467
Jul 11 2025 12:05:39 PM; 29,907; 27,468
Jul 11 2025 12:05:39 PM; 29,907; 27,468
Jul 11 2025 12:05:40 PM; 29,886; 27,47
Jul 11 2025 12:05:40 PM; 29,886; 27,47
Jul 11 2025 12:05:41 PM; 29,823; 27,472
Jul 11 2025 12:05:41 PM; 29,823; 27,472
Jul 11 2025 12:05:42 PM; 30,029; 27,473
Jul 11 2025 12:05:42 PM; 30,029; 27,473
Jul 11 2025 12:05:43 PM; 30,057; 27,475
Jul 11 2025 12:05:43 PM; 30,057; 27,475
Jul 11 2025 12:05:44 PM; 30,152; 27,477
Jul 11 2025 12:05:44 PM; 30,152; 27,477
Jul 11 2025 12:05:45 PM; 30,262; 27,478
Jul 11 2025 12:05:45 PM; 30,262; 27,478
Jul 11 2025 12:05:46 PM; 30,513; 27,48
Jul 11 2025 12:05:46 PM; 30,513; 27,48
Jul 11 2025 12:05:47 PM; 30,14; 27,481
Jul 11 2025 12:05:47 PM; 30,14; 27,481
Jul 11 2025 12:05:48 PM; 29,842; 27,483
Jul 11 2025 12:05:48 PM; 29,842; 27,483
Jul 11 2025 12:05:49 PM; 29,472; 27,485
Jul 11 2025 12:05:49 PM; 29,472; 27,485
Jul 11 2025 12:05:50 PM; 29,545; 27,487
Jul 11 2025 12:05:50 PM; 29,545; 27,487
Jul 11 2025 12:05:51 PM; 29,539; 27,488
Jul 11 2025 12:05:51 PM; 29,539; 27,488
Jul 11 2025 12:05:52 PM; 29,524; 27,49
Jul 11 2025 12:05:52 PM; 29,524; 27,49
Jul 11 2025 12:05:53 PM; 29,693; 27,492
Jul 11 2025 12:05:53 PM; 29,693; 27,492
Jul 11 2025 12:05:54 PM; 29,738; 27,494
Jul 11 2025 12:05:54 PM; 29,738; 27,494
Jul 11 2025 12:05:55 PM; 29,762; 27,496
Jul 11 2025 12:05:55 PM; 29,762; 27,496
Jul 11 2025 12:05:56 PM; 29,963; 27,498
Jul 11 2025 12:05:56 PM; 29,963; 27,498
Jul 11 2025 12:05:57 PM; 29,784; 27,499
Jul 11 2025 12:05:57 PM; 29,784; 27,499
Jul 11 2025 12:05:58 PM; 29,844; 27,501
Jul 11 2025 12:05:58 PM; 29,844; 27,501
Jul 11 2025 12:05:59 PM; 29,69; 27,503
Jul 11 2025 12:05:59 PM; 29,69; 27,503
Jul 11 2025 12:06:00 PM; 29,404; 27,505
Jul 11 2025 12:06:00 PM; 29,404; 27,505
Jul 11 2025 12:06:01 PM; 29,37; 27,506
Jul 11 2025 12:06:01 PM; 29,37; 27,506
Jul 11 2025 12:06:02 PM; 29,378; 27,508
Jul 11 2025 12:06:02 PM; 29,378; 27,508
Jul 11 2025 12:06:03 PM; 29,477; 27,509
Jul 11 2025 12:06:03 PM; 29,477; 27,509
Jul 11 2025 12:06:04 PM; 29,465; 27,511
Jul 11 2025 12:06:04 PM; 29,465; 27,511
Jul 11 2025 12:06:05 PM; 29,442; 27,512
Jul 11 2025 12:06:05 PM; 29,442; 27,512
Jul 11 2025 12:06:06 PM; 29,402; 27,513
Jul 11 2025 12:06:06 PM; 29,402; 27,513
Jul 11 2025 12:06:07 PM; 29,581; 27,514
Jul 11 2025 12:06:07 PM; 29,581; 27,514
Jul 11 2025 12:06:08 PM; 29,478; 27,516
Jul 11 2025 12:06:08 PM; 29,478; 27,516
Jul 11 2025 12:06:09 PM; 29,408; 27,517
Jul 11 2025 12:06:09 PM; 29,408; 27,517
Jul 11 2025 12:06:10 PM; 29,691; 27,518
Jul 11 2025 12:06:10 PM; 29,691; 27,518
Jul 11 2025 12:06:11 PM; 29,32; 27,519
Jul 11 2025 12:06:11 PM; 29,32; 27,519
Jul 11 2025 12:06:12 PM; 29,294; 27,52
Jul 11 2025 12:06:12 PM; 29,294; 27,52
Jul 11 2025 12:06:13 PM; 29,366; 27,521
Jul 11 2025 12:06:13 PM; 29,366; 27,521
Jul 11 2025 12:06:14 PM; 29,575; 27,522
Jul 11 2025 12:06:14 PM; 29,575; 27,522
Jul 11 2025 12:06:15 PM; 30,015; 27,522
Jul 11 2025 12:06:15 PM; 30,015; 27,522
Jul 11 2025 12:06:16 PM; 29,97; 27,523
Jul 11 2025 12:06:16 PM; 29,97; 27,523
Jul 11 2025 12:06:17 PM; 29,799; 27,524
Jul 11 2025 12:06:17 PM; 29,799; 27,524
Jul 11 2025 12:06:18 PM; 29,62; 27,526
Jul 11 2025 12:06:18 PM; 29,62; 27,526
Jul 11 2025 12:06:19 PM; 29,64; 27,526
Jul 11 2025 12:06:19 PM; 29,64; 27,526
Jul 11 2025 12:06:20 PM; 29,517; 27,527
Jul 11 2025 12:06:20 PM; 29,517; 27,527
Jul 11 2025 12:06:21 PM; 29,709; 27,528
Jul 11 2025 12:06:21 PM; 29,709; 27,528
Jul 11 2025 12:06:22 PM; 29,71; 27,528
Jul 11 2025 12:06:22 PM; 29,71; 27,528
Jul 11 2025 12:06:23 PM; 29,937; 27,529
Jul 11 2025 12:06:23 PM; 29,937; 27,529
Jul 11 2025 12:06:24 PM; 29,504; 27,53
Jul 11 2025 12:06:24 PM; 29,504; 27,53
Jul 11 2025 12:06:25 PM; 29,477; 27,53
Jul 11 2025 12:06:25 PM; 29,477; 27,53
Jul 11 2025 12:06:26 PM; 29,322; 27,532
Jul 11 2025 12:06:26 PM; 29,322; 27,532
Jul 11 2025 12:06:27 PM; 29,311; 27,532
Jul 11 2025 12:06:27 PM; 29,311; 27,532
Jul 11 2025 12:06:28 PM; 29,227; 27,533
Jul 11 2025 12:06:28 PM; 29,227; 27,533
Jul 11 2025 12:06:29 PM; 29,293; 27,533
Jul 11 2025 12:06:29 PM; 29,293; 27,533
Jul 11 2025 12:06:30 PM; 29,327; 27,534
Jul 11 2025 12:06:30 PM; 29,327; 27,534
Jul 11 2025 12:06:31 PM; 29,486; 27,534
Jul 11 2025 12:06:31 PM; 29,486; 27,534
Jul 11 2025 12:06:32 PM; 29,415; 27,535
Jul 11 2025 12:06:32 PM; 29,415; 27,535
Jul 11 2025 12:06:33 PM; 29,289; 27,535
Jul 11 2025 12:06:33 PM; 29,289; 27,535
Jul 11 2025 12:06:34 PM; 29,048; 27,536
Jul 11 2025 12:06:34 PM; 29,048; 27,536
Jul 11 2025 12:06:35 PM; 29,39; 27,536
Jul 11 2025 12:06:35 PM; 29,39; 27,536
Jul 11 2025 12:06:36 PM; 29,308; 27,537
Jul 11 2025 12:06:36 PM; 29,308; 27,537
Jul 11 2025 12:06:37 PM; 29,182; 27,537
Jul 11 2025 12:06:37 PM; 29,182; 27,537
Jul 11 2025 12:06:38 PM; 29,61; 27,538
Jul 11 2025 12:06:38 PM; 29,61; 27,538
Jul 11 2025 12:06:39 PM; 29,397; 27,538
Jul 11 2025 12:06:39 PM; 29,397; 27,538
Jul 11 2025 12:06:40 PM; 29,428; 27,539
Jul 11 2025 12:06:40 PM; 29,428; 27,539
Jul 11 2025 12:06:41 PM; 29,663; 27,539
Jul 11 2025 12:06:41 PM; 29,663; 27,539
Jul 11 2025 12:06:42 PM; 29,738; 27,54
Jul 11 2025 12:06:42 PM; 29,738; 27,54
Jul 11 2025 12:06:43 PM; 29,623; 27,54
Jul 11 2025 12:06:43 PM; 29,623; 27,54
Jul 11 2025 12:06:44 PM; 29,689; 27,54
Jul 11 2025 12:06:44 PM; 29,689; 27,54
Jul 11 2025 12:06:45 PM; 30,091; 27,541
Jul 11 2025 12:06:45 PM; 30,091; 27,541
Jul 11 2025 12:06:46 PM; 30,251; 27,541
Jul 11 2025 12:06:46 PM; 30,251; 27,541
Jul 11 2025 12:06:47 PM; 29,985; 27,541
Jul 11 2025 12:06:47 PM; 29,985; 27,541
Jul 11 2025 12:06:48 PM; 29,671; 27,542
Jul 11 2025 12:06:48 PM; 29,671; 27,542
Jul 11 2025 12:06:49 PM; 29,448; 27,542
Jul 11 2025 12:06:49 PM; 29,448; 27,542
Jul 11 2025 12:06:50 PM; 29,678; 27,543
Jul 11 2025 12:06:50 PM; 29,678; 27,543
Jul 11 2025 12:06:51 PM; 29,626; 27,543
Jul 11 2025 12:06:51 PM; 29,626; 27,543
Jul 11 2025 12:06:52 PM; 29,648; 27,543
Jul 11 2025 12:06:52 PM; 29,648; 27,543
Jul 11 2025 12:06:53 PM; 29,671; 27,544
Jul 11 2025 12:06:53 PM; 29,671; 27,544
Jul 11 2025 12:06:54 PM; 30,214; 27,544
Jul 11 2025 12:06:54 PM; 30,214; 27,544
Jul 11 2025 12:06:55 PM; 29,975; 27,546
Jul 11 2025 12:06:55 PM; 29,975; 27,546
Jul 11 2025 12:06:56 PM; 29,968; 27,546
Jul 11 2025 12:06:56 PM; 29,968; 27,546
Jul 11 2025 12:06:57 PM; 29,554; 27,547
Jul 11 2025 12:06:57 PM; 29,554; 27,547
Jul 11 2025 12:06:58 PM; 29,369; 27,548
Jul 11 2025 12:06:58 PM; 29,369; 27,548
Jul 11 2025 12:06:59 PM; 29,422; 27,549
Jul 11 2025 12:06:59 PM; 29,422; 27,549
Jul 11 2025 12:07:00 PM; 29,431; 27,551
Jul 11 2025 12:07:00 PM; 29,431; 27,551
Jul 11 2025 12:07:01 PM; 29,897; 27,552
Jul 11 2025 12:07:01 PM; 29,897; 27,552
Jul 11 2025 12:07:02 PM; 29,672; 27,553
Jul 11 2025 12:07:02 PM; 29,672; 27,553
Jul 11 2025 12:07:03 PM; 29,678; 27,554
Jul 11 2025 12:07:03 PM; 29,678; 27,554
Jul 11 2025 12:07:04 PM; 29,455; 27,555
Jul 11 2025 12:07:04 PM; 29,455; 27,555
Jul 11 2025 12:07:05 PM; 29,362; 27,556
Jul 11 2025 12:07:05 PM; 29,362; 27,556
Jul 11 2025 12:07:06 PM; 29,339; 27,557
Jul 11 2025 12:07:06 PM; 29,339; 27,557
Jul 11 2025 12:07:07 PM; 30,023; 27,558
Jul 11 2025 12:07:07 PM; 30,023; 27,558
Jul 11 2025 12:07:08 PM; 29,932; 27,559
Jul 11 2025 12:07:08 PM; 29,932; 27,559
Jul 11 2025 12:07:09 PM; 29,407; 27,56
Jul 11 2025 12:07:09 PM; 29,407; 27,56
Jul 11 2025 12:07:10 PM; 29,354; 27,561
Jul 11 2025 12:07:10 PM; 29,354; 27,561
Jul 11 2025 12:07:11 PM; 29,283; 27,562
Jul 11 2025 12:07:11 PM; 29,283; 27,562
Jul 11 2025 12:07:12 PM; 29,199; 27,562
Jul 11 2025 12:07:12 PM; 29,199; 27,562
Jul 11 2025 12:07:13 PM; 29,15; 27,563
Jul 11 2025 12:07:13 PM; 29,15; 27,563
Jul 11 2025 12:07:14 PM; 29,198; 27,564
Jul 11 2025 12:07:14 PM; 29,198; 27,564
Jul 11 2025 12:07:15 PM; 29,152; 27,565
Jul 11 2025 12:07:15 PM; 29,152; 27,565
Jul 11 2025 12:07:16 PM; 29,186; 27,566
Jul 11 2025 12:07:16 PM; 29,186; 27,566
Jul 11 2025 12:07:17 PM; 29,274; 27,567
Jul 11 2025 12:07:17 PM; 29,274; 27,567
Jul 11 2025 12:07:18 PM; 29,212; 27,568
Jul 11 2025 12:07:18 PM; 29,212; 27,568
Jul 11 2025 12:07:19 PM; 29,199; 27,568
Jul 11 2025 12:07:19 PM; 29,199; 27,568
Jul 11 2025 12:07:20 PM; 29,194; 27,569
Jul 11 2025 12:07:20 PM; 29,194; 27,569
Jul 11 2025 12:07:21 PM; 29,168; 27,57
Jul 11 2025 12:07:21 PM; 29,168; 27,57
Jul 11 2025 12:07:22 PM; 29,147; 27,571
Jul 11 2025 12:07:22 PM; 29,147; 27,571
Jul 11 2025 12:07:23 PM; 29,222; 27,572
Jul 11 2025 12:07:23 PM; 29,222; 27,572
Jul 11 2025 12:07:24 PM; 29,22; 27,573
Jul 11 2025 12:07:24 PM; 29,22; 27,573
Jul 11 2025 12:07:25 PM; 29,232; 27,573
Jul 11 2025 12:07:25 PM; 29,232; 27,573
Jul 11 2025 12:07:26 PM; 29,186; 27,574
Jul 11 2025 12:07:26 PM; 29,186; 27,574
Jul 11 2025 12:07:27 PM; 29,134; 27,575
Jul 11 2025 12:07:27 PM; 29,134; 27,575
Jul 11 2025 12:07:28 PM; 29,116; 27,576
Jul 11 2025 12:07:28 PM; 29,116; 27,576
Jul 11 2025 12:07:29 PM; 29,106; 27,576
Jul 11 2025 12:07:29 PM; 29,106; 27,576
Jul 11 2025 12:07:30 PM; 29,09; 27,577
Jul 11 2025 12:07:30 PM; 29,09; 27,577
Jul 11 2025 12:07:31 PM; 29,381; 27,578
Jul 11 2025 12:07:31 PM; 29,381; 27,578
Jul 11 2025 12:07:32 PM; 30,529; 27,578
Jul 11 2025 12:07:32 PM; 30,529; 27,578
Jul 11 2025 12:07:33 PM; 30,492; 27,579
Jul 11 2025 12:07:33 PM; 30,492; 27,579
Jul 11 2025 12:07:34 PM; 30,558; 27,579
Jul 11 2025 12:07:34 PM; 30,558; 27,579
Jul 11 2025 12:07:35 PM; 30,631; 27,58
Jul 11 2025 12:07:35 PM; 30,631; 27,58
Jul 11 2025 12:07:36 PM; 30,74; 27,58
Jul 11 2025 12:07:36 PM; 30,74; 27,58
Jul 11 2025 12:07:37 PM; 30,787; 27,581
Jul 11 2025 12:07:37 PM; 30,787; 27,581
Jul 11 2025 12:07:38 PM; 30,798; 27,581
Jul 11 2025 12:07:38 PM; 30,798; 27,581
Jul 11 2025 12:07:39 PM; 30,745; 27,582
Jul 11 2025 12:07:39 PM; 30,745; 27,582
Jul 11 2025 12:07:40 PM; 29,915; 27,583
Jul 11 2025 12:07:40 PM; 29,915; 27,583
Jul 11 2025 12:07:41 PM; 29,173; 27,583
Jul 11 2025 12:07:41 PM; 29,173; 27,583
Jul 11 2025 12:07:42 PM; 29,116; 27,584
Jul 11 2025 12:07:42 PM; 29,116; 27,584
Jul 11 2025 12:07:43 PM; 29,106; 27,584
Jul 11 2025 12:07:43 PM; 29,106; 27,584
Jul 11 2025 12:07:44 PM; 29,153; 27,585
Jul 11 2025 12:07:44 PM; 29,153; 27,585
Jul 11 2025 12:07:45 PM; 29,107; 27,586
Jul 11 2025 12:07:45 PM; 29,107; 27,586
Jul 11 2025 12:07:46 PM; 29,102; 27,587
Jul 11 2025 12:07:46 PM; 29,102; 27,587
Jul 11 2025 12:07:47 PM; 29,108; 27,587
Jul 11 2025 12:07:47 PM; 29,108; 27,587
Jul 11 2025 12:07:48 PM; 29,158; 27,588
Jul 11 2025 12:07:48 PM; 29,158; 27,588
Jul 11 2025 12:07:49 PM; 29,084; 27,587
Jul 11 2025 12:07:49 PM; 29,084; 27,587
Jul 11 2025 12:07:50 PM; 29,158; 27,588
Jul 11 2025 12:07:50 PM; 29,158; 27,588
Jul 11 2025 12:07:51 PM; 29,2; 27,589
Jul 11 2025 12:07:51 PM; 29,2; 27,589
Jul 11 2025 12:07:52 PM; 29,182; 27,589
Jul 11 2025 12:07:52 PM; 29,182; 27,589
Jul 11 2025 12:07:53 PM; 29,174; 27,589
Jul 11 2025 12:07:53 PM; 29,174; 27,589
Jul 11 2025 12:07:54 PM; 29,124; 27,59
Jul 11 2025 12:07:54 PM; 29,124; 27,59
Jul 11 2025 12:07:55 PM; 29,078; 27,59
Jul 11 2025 12:07:55 PM; 29,078; 27,59
Jul 11 2025 12:07:56 PM; 29,01; 27,591
Jul 11 2025 12:07:56 PM; 29,01; 27,591
Jul 11 2025 12:07:57 PM; 29,056; 27,59
Jul 11 2025 12:07:57 PM; 29,056; 27,59
Jul 11 2025 12:07:58 PM; 29,137; 27,591
Jul 11 2025 12:07:58 PM; 29,137; 27,591
Jul 11 2025 12:07:59 PM; 29,153; 27,591
Jul 11 2025 12:07:59 PM; 29,153; 27,591
Jul 11 2025 12:08:00 PM; 29,176; 27,592
Jul 11 2025 12:08:00 PM; 29,176; 27,592
Jul 11 2025 12:08:01 PM; 29,104; 27,592
Jul 11 2025 12:08:01 PM; 29,104; 27,592
Jul 11 2025 12:08:02 PM; 29,099; 27,592
Jul 11 2025 12:08:02 PM; 29,099; 27,592
Jul 11 2025 12:08:03 PM; 29,05; 27,592
Jul 11 2025 12:08:03 PM; 29,05; 27,592
Jul 11 2025 12:08:04 PM; 29,086; 27,593
Jul 11 2025 12:08:04 PM; 29,086; 27,593
Jul 11 2025 12:08:05 PM; 29,092; 27,592
Jul 11 2025 12:08:05 PM; 29,092; 27,592
Jul 11 2025 12:08:06 PM; 29,139; 27,593
Jul 11 2025 12:08:06 PM; 29,139; 27,593
Jul 11 2025 12:08:07 PM; 29,131; 27,594
Jul 11 2025 12:08:07 PM; 29,131; 27,594
Jul 11 2025 12:08:08 PM; 29,01; 27,593
Jul 11 2025 12:08:08 PM; 29,01; 27,593
Jul 11 2025 12:08:09 PM; 29,013; 27,594
Jul 11 2025 12:08:09 PM; 29,013; 27,594
Jul 11 2025 12:08:10 PM; 29,068; 27,594
Jul 11 2025 12:08:10 PM; 29,068; 27,594
Jul 11 2025 12:08:11 PM; 29,035; 27,594
Jul 11 2025 12:08:11 PM; 29,035; 27,594
Jul 11 2025 12:08:12 PM; 29,154; 27,594
Jul 11 2025 12:08:12 PM; 29,154; 27,594
Jul 11 2025 12:08:13 PM; 29,145; 27,594
Jul 11 2025 12:08:13 PM; 29,145; 27,594
Jul 11 2025 12:08:14 PM; 29,521; 27,594
Jul 11 2025 12:08:14 PM; 29,521; 27,594
Jul 11 2025 12:08:15 PM; 29,751; 27,595
Jul 11 2025 12:08:15 PM; 29,751; 27,595
Jul 11 2025 12:08:16 PM; 29,885; 27,594
Jul 11 2025 12:08:16 PM; 29,885; 27,594
Jul 11 2025 12:08:17 PM; 30,158; 27,595
Jul 11 2025 12:08:17 PM; 30,158; 27,595
Jul 11 2025 12:08:18 PM; 30,117; 27,595
Jul 11 2025 12:08:18 PM; 30,117; 27,595
Jul 11 2025 12:08:19 PM; 30,052; 27,595
